time;x;y;z;w;velocidad;voltaje;trama
15:12:27:127;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:137;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:147;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:157;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:167;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:177;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:187;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:197;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:207;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:217;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:227;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:237;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:247;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:257;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:267;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:280;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:287;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:297;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:317;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:306;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:326;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:337;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:347;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:356;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:367;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:377;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:387;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:397;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:406;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:416;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:426;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:436;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:448;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:457;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:466;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:476;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:487;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:499;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:508;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:517;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:526;11005;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:537;11006;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:547;11007;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:556;11008;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:567;11009;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:576;11009;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:586;11009;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:597;11009;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:606;11009;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:616;11009;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:626;11009;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:637;11009;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:647;11009;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:657;11010;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:666;11010;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:677;11012;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:687;11013;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:697;11013;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:707;11013;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:717;11013;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:727;11013;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:737;11013;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:747;11013;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:757;11014;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:766;11015;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:777;11016;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:787;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:797;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:807;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:816;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:827;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:836;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:849;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:857;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:867;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:877;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:886;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:897;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:907;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:917;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:927;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:937;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:947;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:956;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:967;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:977;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:987;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:27:997;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:018;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:020;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:027;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:036;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:047;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:057;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:067;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:076;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:087;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:097;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:107;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:116;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:127;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:137;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:147;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:157;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:167;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:180;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:187;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:197;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:207;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:217;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:227;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:236;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:247;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:257;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:267;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:277;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:287;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:297;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:316;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:307;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:327;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:337;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:347;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:360;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:366;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:376;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:387;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:397;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:406;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:416;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:426;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:437;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:447;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:457;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:466;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:477;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:486;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:497;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
15:12:28:507;11017;1873;4725;6021;3F;8.09;a3Fb3Fc3Fd3F
