time;x;y;z;w;velocidad;voltaje;trama
15:12:03:768;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:03:867;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:03:967;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:067;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:168;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:268;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:367;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:466;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:478;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:487;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:497;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:507;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:518;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:527;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:537;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:547;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:557;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:567;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:577;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:589;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:598;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:607;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:617;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:627;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:638;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:648;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:657;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:667;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:678;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:688;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:698;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:707;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:717;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:728;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:738;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:747;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:758;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:768;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:778;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:787;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:797;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:808;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:817;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:828;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:837;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:847;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:861;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:867;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:877;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:887;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:897;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:907;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:917;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:927;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:937;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:947;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:957;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:967;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:987;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:987;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:04:997;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:008;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:017;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:028;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:037;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:048;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:058;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:067;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:077;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:088;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:097;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:108;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:117;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:127;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:137;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:147;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:157;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:168;0;0;0;0;3F;8.09;A3FB3FC3FD3F
15:12:05:178;0;0;0;0;3F;8.09;A3FB3FC3FD3F
