time;x;y;z;w;velocidad;voltaje;trama
16:26:40:691;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:702;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:712;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:721;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:731;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:741;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:751;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:761;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:771;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:781;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:791;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:801;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:811;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:821;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:831;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:843;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:851;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:861;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:871;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:881;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:892;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:901;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:911;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:921;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:931;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:944;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:951;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:961;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:971;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:981;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:40:994;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:001;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:011;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:021;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:031;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:041;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:051;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:061;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:071;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:081;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:091;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:101;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:111;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:121;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:131;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:141;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:151;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:161;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:181;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
16:26:41:182;17170;6524;7519;6207;BF;8.01;aBFbBFcBFdBF
