time;x;y;z;w;velocidad;voltaje;trama
14:19:01:675;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:685;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:695;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:714;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:715;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:725;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:735;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:745;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:755;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:765;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:775;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:784;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:795;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:805;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:815;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:825;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:835;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:845;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:885;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:894;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:865;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:875;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:905;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:915;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:855;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:925;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:935;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:945;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:955;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:965;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:975;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:985;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:01:995;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:005;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:015;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:025;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:035;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:045;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:055;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:064;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:075;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:085;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:095;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:105;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:115;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:124;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:135;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:145;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:155;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:165;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:174;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:185;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
14:19:02:195;17169;6519;7912;6249;BF;8.09;aBFbBFcBFdBF
