time;x;y;z;w;velocidad;voltaje;trama
15:21:14:755;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:14:854;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:14:954;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:054;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:154;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:254;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:352;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:364;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:374;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:393;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:394;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:404;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:414;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:424;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:434;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:444;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:454;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:464;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:474;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:484;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:494;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:504;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:514;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:524;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:534;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:544;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:554;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:564;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:574;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:583;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:594;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:604;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:614;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:624;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:634;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:644;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:654;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:664;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:674;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:684;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:694;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:704;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:714;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:724;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:734;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:744;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:754;0;0;0;0;7F;8.09;A7FB7FC7FD7F
15:21:15:764;0;0;0;0;7F;8.09;A7FB7FC7FD7F
