time;x;y;z;w;velocidad;voltaje;trama
16:25:32:417;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:426;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:436;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:446;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:456;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:466;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:476;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:486;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:496;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:506;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:516;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:526;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:536;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:546;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:556;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:566;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:576;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:586;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:596;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:606;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:616;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:626;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:636;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:646;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:656;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:668;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:676;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:686;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:696;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:706;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:727;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:728;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:736;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:746;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:756;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:767;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:776;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:786;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:796;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:806;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:816;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:826;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
16:25:32:836;17178;6530;7340;6243;DF;8.01;aDFbDFcDFdDF
