time;x;y;z;w;velocidad;voltaje;trama
15:25:05:559;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:05:658;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:05:758;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:05:858;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:05:958;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:058;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:158;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:256;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:268;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:278;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:297;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:298;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:308;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:318;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:328;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:338;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:348;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:360;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:368;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:378;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:388;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:398;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:408;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:418;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:428;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:438;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:448;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:458;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:468;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:478;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:488;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:498;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:509;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:518;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:528;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:540;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:548;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:558;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:568;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:578;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:588;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:598;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:608;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:618;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:628;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:638;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:648;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:658;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:668;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:678;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:688;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:698;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:708;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:718;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:728;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:738;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:748;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:758;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:768;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:778;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:788;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:806;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:808;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:818;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:828;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:838;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:848;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:858;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:868;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:878;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:888;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:898;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:908;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:918;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:928;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:939;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:948;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:958;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:968;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:978;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:988;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:06:998;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:008;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:018;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:028;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:038;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:048;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:058;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:068;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:078;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:088;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:098;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:108;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:118;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:128;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:138;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:148;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:158;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:168;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:178;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:192;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:198;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:208;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:218;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:228;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:238;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:248;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:258;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:268;0;0;0;0;9F;8.09;A9FB9FC9FD9F
15:25:07:280;3;3;2;3;9F;8.09;A9FB9FC9FD9F
15:25:07:288;11;12;11;12;9F;8.09;A9FB9FC9FD9F
15:25:07:298;25;26;24;27;9F;8.09;A9FB9FC9FD9F
15:25:07:318;45;45;42;47;9F;8.09;A9FB9FC9FD9F
15:25:07:318;68;67;64;70;9F;8.09;A9FB9FC9FD9F
15:25:07:329;95;93;89;97;9F;8.09;A9FB9FC9FD9F
15:25:07:338;125;122;117;126;9F;8.09;A9FB9FC9FD9F
15:25:07:348;158;152;148;158;9F;8.09;A9FB9FC9FD9F
15:25:07:358;193;185;181;192;9F;8.09;A9FB9FC9FD9F
15:25:07:368;230;220;215;228;9F;8.09;A9FB9FC9FD9F
15:25:07:378;269;256;251;265;9F;8.09;A9FB9FC9FD9F
15:25:07:388;309;293;288;303;9F;8.09;A9FB9FC9FD9F
15:25:07:398;350;332;327;342;9F;8.09;A9FB9FC9FD9F
15:25:07:408;393;371;367;382;9F;8.09;A9FB9FC9FD9F
15:25:07:418;436;411;407;423;9F;8.09;A9FB9FC9FD9F
15:25:07:428;481;452;448;465;9F;8.09;A9FB9FC9FD9F
15:25:07:438;526;493;490;507;9F;8.09;A9FB9FC9FD9F
15:25:07:448;572;535;533;550;9F;8.09;A9FB9FC9FD9F
