time;x;y;z;w;velocidad;voltaje;trama
16:37:13:207;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:215;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:225;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:235;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:245;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:255;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:273;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:275;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:285;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:296;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:305;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:315;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:325;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:335;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:345;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:356;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:366;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:377;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:421;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:395;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:405;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:385;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:428;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:435;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:445;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:455;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
16:37:13:465;17200;6558;7640;6245;9F;8.09;a9Fb9Fc9Fd9F
