time;x;y;z;w;velocidad;voltaje;trama
16:49:27:825;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:27:833;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:27:843;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:27:853;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:27:863;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:27:873;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:27:883;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:27:895;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:27:903;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:27:913;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:27:924;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:27:933;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:27:943;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:27:953;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:27:963;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:27:973;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:27:983;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:27:993;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:003;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:012;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:023;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:033;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:043;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:053;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:063;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:073;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:082;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:096;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:103;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:113;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:123;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:134;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:143;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:153;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:163;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:173;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:183;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:196;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:203;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:213;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:222;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:233;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:243;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:253;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:263;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:273;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:298;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
16:49:28:298;17034;6658;7767;6024;9F;8.09;a9Fb9Fc9Fd9F
