time;x;y;z;w;velocidad;voltaje;trama
13:49:44:667;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:677;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:687;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:697;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:707;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:718;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:727;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:737;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:747;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:757;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:767;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:777;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:787;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:797;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:807;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:817;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:827;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:837;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:847;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:857;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:867;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:877;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:887;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:897;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:907;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:917;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:927;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:937;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:947;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:957;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:967;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:977;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:987;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:44:997;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:007;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:017;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:027;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:037;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:047;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:057;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:067;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:077;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:087;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:097;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:107;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:117;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:127;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:137;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:147;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:157;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:167;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:177;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:187;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:197;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:207;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:217;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:227;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:237;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:249;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:257;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:267;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:277;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:287;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:297;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:307;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:317;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:327;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:337;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:347;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:357;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:367;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:377;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:387;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:397;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:416;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:418;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:427;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:437;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:447;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:458;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
13:49:45:467;17144;6774;7656;6231;FF;8.09;aFFbFFcFFdFF
