time;x;y;z;w;velocidad;voltaje;trama
16:24:16:365;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:16:466;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:16:565;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:16:665;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:16:765;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:16:865;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:16:963;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:16:975;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:16:986;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:16:995;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:005;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:015;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:025;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:035;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:045;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:055;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:065;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:105;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:087;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:095;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:075;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:115;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:125;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:135;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:145;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:155;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:165;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:175;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:185;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:195;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:24:17:205;0;0;0;0;FF;8.01;AFFBFFCFFDFF
