time;x;y;z;w;velocidad;voltaje;trama
16:16:13:553;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:564;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:573;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:584;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:593;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:603;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:614;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:623;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:633;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:643;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:653;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:663;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:673;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:689;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:693;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:703;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:713;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:723;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:733;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:743;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:753;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:763;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:773;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:783;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:793;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:804;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:813;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
16:16:13:823;17226;6526;7048;6223;FF;8.01;aFFbFFcFFdFF
