time;x;y;z;w;velocidad;voltaje;trama
15:26:12:439;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:12:538;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:12:638;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:12:738;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:12:838;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:12:938;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:038;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:138;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:238;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:338;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:440;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:448;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:458;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:478;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:468;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:488;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:498;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:508;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:518;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:528;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:538;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:548;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:558;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:568;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:578;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:588;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:598;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:608;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:624;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:628;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:656;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:657;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:658;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:668;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:678;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:688;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:698;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:708;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:718;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:729;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:738;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:748;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:758;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:768;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:778;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:788;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:799;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:808;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:818;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:828;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:838;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:848;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:858;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:868;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:878;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:888;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:898;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:909;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:918;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:928;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:938;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:948;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:958;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:968;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:978;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:988;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:13:998;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:008;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:023;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:028;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:038;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:049;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:058;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:068;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:078;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:088;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:098;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:108;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:118;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:128;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:139;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:148;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:174;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:175;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:178;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:188;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:198;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:208;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:223;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:228;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:238;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:248;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:258;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:271;0;0;0;0;DF;8.09;ADFBDFCDFDDF
15:26:14:278;0;0;0;0;DF;8.09;ADFBDFCDFDDF
