time;x;y;z;w;velocidad;voltaje;trama
14:11:46:100;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:46:200;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:46:300;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:46:400;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:46:500;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:46:600;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:46:700;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:46:800;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:46:900;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:000;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:100;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:200;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:298;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:310;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:320;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:330;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:370;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:340;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:350;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:360;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:380;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:390;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:400;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:410;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:420;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:431;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:440;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:450;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:460;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:470;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:480;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:490;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:500;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:510;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:520;0;0;0;0;DF;8.09;ADFBDFCDFDDF
14:11:47:530;0;0;0;0;DF;8.09;ADFBDFCDFDDF
