time;x;y;z;w;velocidad;voltaje;trama
16:09:24:372;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:382;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:392;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:402;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:412;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:422;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:432;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:442;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:452;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:462;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:472;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:485;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:492;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:502;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:512;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:522;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:534;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:542;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:552;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:562;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:602;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:572;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:622;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:612;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:582;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:592;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:633;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:642;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:652;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:662;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:672;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:685;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:692;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:702;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:712;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:722;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:732;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:742;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:752;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:762;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:772;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:793;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:794;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:811;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:812;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:822;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:833;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:842;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:853;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:862;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:872;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:882;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:892;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:902;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:913;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:923;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:932;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:942;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:952;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:962;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:972;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:982;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:24:992;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:002;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:012;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:022;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:032;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:042;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:052;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:062;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:072;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:082;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:092;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:104;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:112;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:122;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:132;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:142;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:152;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:162;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:172;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:182;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:192;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:202;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:213;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:222;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:232;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:242;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:252;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:262;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:272;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:282;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:302;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:303;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:313;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:322;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:332;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:342;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:353;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
16:09:25:363;17174;6534;7515;6162;DF;8.01;aDFbDFcDFdDF
