time;x;y;z;w;velocidad;voltaje;trama
15:25:20:157;17165;6327;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:168;17165;6327;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:178;17165;6327;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:187;17165;6327;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:198;17165;6328;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:207;17165;6328;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:217;17165;6329;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:227;17165;6329;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:238;17165;6329;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:248;17165;6329;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:257;17165;6329;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:267;17165;6329;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:277;17165;6330;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:287;17165;6330;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:297;17165;6330;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:307;17165;6330;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:317;17165;6330;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:327;17165;6330;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:337;17165;6330;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:377;17165;6330;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:347;17165;6330;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:397;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:408;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:367;17165;6330;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:387;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:357;17165;6330;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:420;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:427;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:437;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:447;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:458;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:468;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:477;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:487;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:498;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:507;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:517;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:527;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:538;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:547;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:557;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:567;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:577;17165;6331;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:587;17165;6332;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:597;17165;6332;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:607;17165;6333;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:629;17165;6334;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
15:25:20:630;17165;6334;7602;6307;9F;8.09;a9Fb9Fc9Fd9F
