time;x;y;z;w;velocidad;voltaje;trama
16:47:13:249;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:13:349;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:13:449;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:13:549;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:13:649;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:13:749;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:13:849;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:13:949;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:047;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:059;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:069;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:079;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:091;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:113;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:114;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:119;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:129;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:144;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:149;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:159;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:169;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:179;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:189;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:199;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:209;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:220;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:229;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:239;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:251;0;0;0;0;9F;8.09;A9FB9FC9FD9F
16:47:14:259;0;0;0;0;9F;8.09;A9FB9FC9FD9F
