time;x;y;z;w;velocidad;voltaje;trama
16:33:54:285;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:295;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:305;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:315;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:325;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:335;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:345;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:355;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:365;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:375;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:385;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:395;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:405;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:414;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:425;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:435;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:446;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:455;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:465;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:475;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:485;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:495;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:514;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:515;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:525;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:535;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:545;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
16:33:54:555;17072;6498;7393;6164;9F;7.94;a9Fb9Fc9Fd9F
