time;x;y;z;w;velocidad;voltaje;trama
15:31:34:649;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:34:749;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:34:849;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:34:949;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:35:049;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:35:157;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:35:249;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:35:349;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:35:449;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:35:549;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:35:649;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:35:749;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:35:854;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:35:949;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:36:049;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:36:149;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:36:249;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:36:349;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:36:448;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:36:548;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:36:649;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:36:748;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:36:848;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:36:948;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:37:049;0;0;0;0;BF;8.09;ABFBBFCBFDBF
15:31:37:149;257;241;226;249;BF;8.09;ABFBBFCBFDBF
15:31:37:249;709;675;637;686;BF;8.09;ABFBBFCBFDBF
15:31:37:349;1204;1121;1086;1166;BF;8.09;ABFBBFCBFDBF
15:31:37:449;1709;1586;1543;1659;BF;8.09;ABFBBFCBFDBF
15:31:37:549;2212;2066;1999;2156;BF;8.09;ABFBBFCBFDBF
15:31:37:649;2717;2556;2454;2655;BF;8.09;ABFBBFCBFDBF
15:31:37:763;3223;3051;2907;3159;BF;8.09;ABFBBFCBFDBF
15:31:37:849;3730;3542;3364;3657;BF;8.09;ABFBBFCBFDBF
15:31:37:949;4239;4030;3823;4135;BF;8.09;ABFBBFCBFDBF
15:31:38:049;4747;4481;4281;4589;BF;8.09;ABFBBFCBFDBF
15:31:38:149;5257;4888;4740;5037;BF;8.09;ABFBBFCBFDBF
15:31:38:249;5768;5276;5200;5483;BF;8.09;ABFBBFCBFDBF
15:31:38:349;6275;5700;5660;5927;BF;8.09;ABFBBFCBFDBF
15:31:38:449;6786;6122;6120;6248;BF;8.09;ABFBBFCBFDBF
15:31:38:549;7300;6540;6570;6291;BF;8.09;ABFBBFCBFDBF
15:31:38:649;7819;6708;7019;6291;BF;8.09;ABFBBFCBFDBF
15:31:38:749;8337;6708;7452;6291;BF;8.09;ABFBBFCBFDBF
