time;x;y;z;w;velocidad;voltaje;trama
15:34:30:852;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:30:940;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:31:041;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:31:140;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:31:240;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:31:340;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:31:440;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:31:540;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:31:656;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:31:740;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:31:840;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:31:940;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:32:040;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:32:140;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:32:240;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:32:340;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:32:440;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:32:541;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:32:640;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:32:740;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:32:840;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:32:940;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:33:040;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:33:140;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:33:240;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:33:340;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:33:440;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:33:540;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:33:640;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:33:747;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:33:840;17227;6708;7686;6291;BF;8.09;aBFbBFcBFdBF
15:34:33:940;16967;6486;7450;6053;BF;8.09;aBFbBFcBFdBF
15:34:34:040;16506;6095;7026;5633;BF;8.09;aBFbBFcBFdBF
15:34:34:140;16011;5665;6565;5179;BF;8.09;aBFbBFcBFdBF
15:34:34:240;15500;5213;6092;4709;BF;8.09;aBFbBFcBFdBF
15:34:34:340;14981;4755;5614;4228;BF;8.09;aBFbBFcBFdBF
15:34:34:440;14461;4294;5159;3740;BF;8.09;aBFbBFcBFdBF
15:34:34:540;13937;3834;4684;3255;BF;8.09;aBFbBFcBFdBF
15:34:34:640;13416;3372;4202;2767;BF;8.09;aBFbBFcBFdBF
15:34:34:740;12890;2908;3718;2278;BF;8.09;aBFbBFcBFdBF
15:34:34:840;12361;2443;3234;1787;BF;8.09;aBFbBFcBFdBF
15:34:34:941;11834;1975;2744;1291;BF;8.09;aBFbBFcBFdBF
15:34:35:040;11311;1503;2250;791;BF;8.09;aBFbBFcBFdBF
15:34:35:140;10783;1027;1764;289;BF;8.09;aBFbBFcBFdBF
15:34:35:240;10252;556;1279;-183;BF;8.09;aBFbBFcBFdBF
15:34:35:340;9716;77;772;-374;BF;8.09;aBFbBFcBFdBF
15:34:35:440;9177;-258;263;-378;BF;8.09;aBFbBFcBFdBF
15:34:35:540;8638;-294;-215;-378;BF;8.09;aBFbBFcBFdBF
15:34:35:640;8099;-294;-475;-378;BF;8.09;aBFbBFcBFdBF
15:34:35:740;7560;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:35:840;7021;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:35:940;6480;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:36:040;5937;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:36:140;5395;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:36:240;4850;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:36:351;4306;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:36:440;3762;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:36:540;3216;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:36:640;2671;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:36:740;2122;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:36:840;1569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:36:940;1013;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:37:040;456;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:37:140;-95;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:37:240;-454;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:37:340;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:37:440;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:37:540;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:37:640;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:37:740;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:37:840;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:37:940;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:38:040;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:38:140;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:38:240;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:38:340;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:38:439;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:38:540;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:38:639;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:38:739;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:38:842;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:38:950;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:39:040;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:39:140;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:39:239;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:39:340;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:39:439;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:39:539;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:39:639;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:39:739;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:39:839;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:39:940;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:40:039;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:40:139;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:40:239;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:40:339;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:40:440;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:40:539;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:40:639;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:40:739;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:40:839;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:40:945;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:41:039;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:41:139;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:41:239;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:41:339;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:41:439;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:41:546;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
15:34:41:639;-569;-294;-537;-378;BF;8.09;aBFbBFcBFdBF
