time;x;y;z;w;velocidad;voltaje;trama
16:18:54:817;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:54:917;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:55:017;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:55:117;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:55:216;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:55:316;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:55:416;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:55:517;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:55:617;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:55:716;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:55:816;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:55:917;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:017;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:116;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:217;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:320;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:327;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:336;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:346;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:356;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:369;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:376;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:386;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:396;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:406;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:416;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:426;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:436;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:446;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:456;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:466;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:476;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:486;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:496;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:506;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:516;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:528;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:536;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:547;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:556;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:566;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:576;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:586;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:596;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:606;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:616;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:626;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:636;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:646;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:657;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:666;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:676;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:686;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:698;0;0;0;0;BF;8.01;ABFBBFCBFDBF
16:18:56:706;0;0;0;0;BF;8.01;ABFBBFCBFDBF
