time;x;y;z;w;velocidad;voltaje;trama
16:31:19:004;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:19:104;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:19:204;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:19:305;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:19:404;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:19:504;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:19:604;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:19:704;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:19:804;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:19:904;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:20:004;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:20:104;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:20:204;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:20:304;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:20:404;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:20:504;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:20:604;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:20:704;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:20:804;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:20:904;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:21:004;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:21:104;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:21:204;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:21:304;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:21:404;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:21:504;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:21:604;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:21:704;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:21:804;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:21:910;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:21:914;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:21:924;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:21:934;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:21:944;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:21:954;0;0;0;0;5F;7.94;A5FB5FC5FD5F
16:31:21:963;0;0;0;0;5F;7.94;A5FB5FC5FD5F
