time;x;y;z;w;velocidad;voltaje;trama
16:04:31:039;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:049;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:059;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:069;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:079;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:093;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:099;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:109;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:119;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:128;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:139;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:149;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:159;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:168;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:178;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:188;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:198;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:208;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:248;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:228;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:239;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:219;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:259;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:269;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:279;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:289;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:299;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:309;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:319;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:329;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:339;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:348;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:359;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:369;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:379;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:389;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:398;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:409;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:419;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:429;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:448;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:449;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
16:04:31:458;15648;6503;5629;6032;5F;7.94;aA5Fb5Fc5Fd5F
