time;x;y;z;w;velocidad;voltaje;trama
16:01:47:948;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:47:958;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:47:968;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:47:978;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:47:988;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:001;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:008;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:018;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:028;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:038;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:049;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:058;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:068;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:078;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:088;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:098;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:108;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:118;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:137;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:138;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:148;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:158;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:168;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:178;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:188;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:198;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:208;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
16:01:48:218;17046;6505;5226;6030;5F;7.94;aA5Fb5Fc5Fd5F
