time;x;y;z;w;velocidad;voltaje;trama
15:16:51:783;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:51:883;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:51:983;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:082;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:183;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:283;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:383;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:481;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:492;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:503;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:512;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:522;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:533;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:557;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:558;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:562;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:572;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:582;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:592;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:602;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:612;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:623;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:632;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:642;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:652;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:663;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:672;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:682;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:693;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:702;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:714;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:722;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:732;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:742;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:752;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:762;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:773;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:783;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:792;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:802;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:812;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:823;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:832;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:842;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:852;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:862;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:873;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:882;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:892;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:902;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:913;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:922;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:932;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:942;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:952;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:962;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:972;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:982;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:52:992;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:002;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:012;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:022;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:032;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:042;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:082;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:068;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:072;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:052;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:093;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:103;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:112;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:122;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:132;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:142;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:153;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:162;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:172;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:182;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:192;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:203;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:212;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:226;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:232;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:242;0;0;0;0;5F;8.09;A5FB5FC5FD5F
15:16:53:252;0;0;0;0;5F;8.09;A5FB5FC5FD5F
