time;x;y;z;w;velocidad;voltaje;trama
16:31:43:515;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:43:615;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:43:716;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:43:815;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:43:915;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:015;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:115;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:223;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:315;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:417;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:425;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:435;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:445;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:455;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:465;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:475;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:485;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:495;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:506;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:515;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:525;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:535;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:545;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:555;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:565;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:575;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:585;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:595;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:605;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:616;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:625;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:635;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:645;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:655;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:665;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:676;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:685;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:695;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:705;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:715;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:741;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:743;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:746;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:755;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:771;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:775;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:785;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:795;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:805;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:820;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:825;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:835;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:845;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:856;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:865;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:875;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:885;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:895;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:907;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:915;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:925;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:935;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:945;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:955;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:965;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:975;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:985;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:44:995;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:005;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:015;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:025;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:039;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:045;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:055;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:065;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:075;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:086;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:095;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:105;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:115;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:125;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:135;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:145;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:155;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:165;0;0;0;0;7F;8.09;A7FB7FC7FD7F
16:31:45:175;0;0;0;0;7F;8.09;A7FB7FC7FD7F
