time;x;y;z;w;velocidad;voltaje;trama
16:33:22:372;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:380;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:390;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:400;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:426;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:430;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:427;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:440;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:454;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:462;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:470;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:480;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:490;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:500;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:510;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:520;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:530;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:544;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:550;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:560;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:590;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:600;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:575;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:580;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:610;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:620;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:653;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:659;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:659;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:660;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:670;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:680;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:691;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:700;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:710;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:720;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:730;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:740;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:750;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:760;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:777;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:780;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:791;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:800;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:810;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:820;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:830;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:840;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:850;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:860;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:870;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:880;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:890;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:900;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:910;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:920;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:948;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:950;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:953;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:960;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:970;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:980;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:22:990;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:000;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:010;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:020;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:030;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:047;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:050;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:060;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:070;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:080;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:090;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:100;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:110;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:120;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:130;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:140;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:150;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:161;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:170;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:180;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:190;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:200;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:210;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:222;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:230;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:240;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:250;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:260;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:271;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:280;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:290;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:300;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:317;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:320;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:330;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:341;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:350;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:360;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:370;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:380;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:390;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:401;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:410;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:420;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:430;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:440;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:464;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:465;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:470;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:480;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:490;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:500;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:510;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:520;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:530;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:540;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:550;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:560;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:570;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:580;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:590;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:600;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:610;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:620;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:634;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:640;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:650;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:660;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:670;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:680;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:690;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:706;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:710;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:721;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:734;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:740;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:750;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:760;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
16:33:23:770;17140;6518;7547;6135;7F;8.09;a7Fb7Fc7Fd7F
