time;x;y;z;w;velocidad;voltaje;trama
16:35:37:537;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:37:637;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:37:737;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:37:836;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:37:936;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:037;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:136;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:236;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:337;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:435;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:448;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:457;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:467;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:476;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:487;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:499;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:510;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:517;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:527;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:536;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:546;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:556;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:567;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:577;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:587;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:599;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:607;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:616;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:627;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:636;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:646;0;0;0;0;7F;8.16;A7FB7FC7FD7F
16:35:38:657;0;0;0;0;7F;8.16;A7FB7FC7FD7F
