time;x;y;z;w;velocidad;voltaje;trama
16:10:38:095;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:105;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:115;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:124;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:134;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:144;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:154;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:164;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:174;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:184;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:194;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:204;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:216;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:224;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:234;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:244;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:254;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:264;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:304;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:274;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:324;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:301;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:345;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:334;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:314;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:284;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:355;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:364;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:374;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:384;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:394;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:404;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:414;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:425;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:434;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:444;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:455;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:464;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:474;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:484;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:494;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:504;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:514;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:524;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:534;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:544;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:554;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:564;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:574;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:584;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:594;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:604;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:614;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:624;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:634;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:644;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:654;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:664;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:674;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:684;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:694;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:704;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:714;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:725;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:735;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:744;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:754;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:764;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:774;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:784;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:794;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:814;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:816;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:825;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:834;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:845;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:854;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:864;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:881;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:889;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:896;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:904;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:918;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:924;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:934;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:944;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:954;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:964;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:976;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:984;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:38:994;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:005;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:015;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:025;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:034;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:044;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:054;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:064;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:074;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:084;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:095;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:104;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:114;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:125;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:135;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:144;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:154;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:164;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:174;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:185;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:194;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:204;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:214;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:224;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:234;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:245;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:254;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:264;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:274;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:287;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:295;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:304;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:324;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:325;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:334;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:344;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:354;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:364;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:374;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:384;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:394;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:404;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:414;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:425;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:434;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:445;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:454;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:464;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:475;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:484;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:494;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:504;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:514;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:524;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:534;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:545;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:554;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:564;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:574;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:584;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:595;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:608;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:615;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:625;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:634;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:645;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:654;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:664;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:676;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:684;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:694;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:706;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:745;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:745;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:745;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:745;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:754;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:764;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:775;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:784;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:794;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:804;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:814;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:834;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:834;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:845;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:854;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:864;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:874;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:885;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:894;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:904;17241;6589;7571;6246;FF;8.01;aFFbFFcFFdFF
16:10:39:914;17237;6584;7566;6241;FF;8.01;aFFbFFcFFdFF
16:10:39:924;17219;6568;7549;6224;FF;8.01;aFFbFFcFFdFF
16:10:39:934;17192;6542;7523;6196;FF;8.01;aFFbFFcFFdFF
16:10:39:944;17157;6509;7489;6162;FF;8.01;aFFbFFcFFdFF
16:10:39:954;17115;6471;7449;6121;FF;8.01;aFFbFFcFFdFF
16:10:39:964;17068;6429;7405;6076;FF;8.01;aFFbFFcFFdFF
16:10:39:974;17019;6385;7358;6029;FF;8.01;aFFbFFcFFdFF
16:10:39:984;16966;6338;7309;5979;FF;8.01;aFFbFFcFFdFF
16:10:39:995;16911;6289;7257;5927;FF;8.01;aFFbFFcFFdFF
