time;x;y;z;w;velocidad;voltaje;trama
16:16:03:853;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:03:954;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:053;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:153;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:252;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:264;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:274;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:283;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:293;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:303;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:313;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:323;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:333;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:343;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:354;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:363;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:373;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:383;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:393;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:403;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:413;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:424;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:433;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:452;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:453;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:463;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:473;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:483;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:493;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:503;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:513;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:523;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:533;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:543;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:556;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:563;0;0;0;0;FF;8.01;AFFBFFCFFDFF
16:16:04:573;0;0;0;0;FF;8.01;AFFBFFCFFDFF
