time;x;y;z;w;velocidad;voltaje;trama
15:20:24:528;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:24:613;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:24:713;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:24:813;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:24:912;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:25:012;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:25:112;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:25:213;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:25:312;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:25:417;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:25:517;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:25:613;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:25:712;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:25:812;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:25:913;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:012;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:113;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:211;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:222;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:232;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:243;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:252;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:262;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:273;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:282;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:292;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:303;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:312;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:323;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:332;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:343;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:352;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:362;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:373;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:383;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:392;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:402;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:412;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:422;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:432;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:442;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:453;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:493;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:462;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:512;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:522;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:502;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:472;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:552;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:534;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:572;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:582;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:592;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:542;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:482;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:562;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:615;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:616;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:624;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:632;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:652;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:673;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:682;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:692;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:702;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:642;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:662;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:712;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:722;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:750;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:753;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:753;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:762;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:772;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:782;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:792;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:802;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:812;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:822;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:832;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:842;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:852;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:862;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:872;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:883;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:892;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:902;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:912;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:922;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:932;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:942;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:952;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:962;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:972;0;0;0;0;FF;8.09;AFFBFFCFFDFF
15:20:26:982;0;0;0;0;FF;8.09;AFFBFFCFFDFF
